feature,value
cosine_similarity_DNase::body_of_pancreas__tis,0.02559022352869351
x_sum_DNase::body_of_pancreas__tis,257023778.68751895
y_sum_DNase::body_of_pancreas__tis,2706989.6002011895
x_squared_sum_DNase::body_of_pancreas__tis,3961898257.5035076
y_squared_sum_DNase::body_of_pancreas__tis,2659132.1000028783
xy_sum_DNase::body_of_pancreas__tis,2626610.614999712
n_DNase::body_of_pancreas__tis,257088255.0
pearson_r_DNase::brain__embryo_tis,-0.0004904921165576273
p_value_DNase::brain__embryo_tis,3.704645763583533e-15
fraction_within_DNase::brain__embryo_tis,0.008421825003743784
cosine_similarity_DNase::brain__embryo_tis,0.02320159616041439
x_sum_DNase::brain__embryo_tis,257023778.68751895
y_sum_DNase::brain__embryo_tis,2209777.900143422
x_squared_sum_DNase::brain__embryo_tis,3961898257.5035076
y_squared_sum_DNase::brain__embryo_tis,2198051.449988484
xy_sum_DNase::brain__embryo_tis,2165152.294127858
n_DNase::brain__embryo_tis,257088255.0
pearson_r_DNase::brain_microvascular_endothelial_cell__pc,-0.000617938652039284
p_value_DNase::brain_microvascular_endothelial_cell__pc,3.842156003847553e-23
fraction_within_DNase::brain_microvascular_endothelial_cell__pc,0.01052992736052061
cosine_similarity_DNase::brain_microvascular_endothelial_cell__pc,0.02590882830649416
x_sum_DNase::brain_microvascular_endothelial_cell__pc,257023778.68751895
y_sum_DNase::brain_microvascular_endothelial_cell__pc,2769913.600173354
x_squared_sum_DNase::brain_microvascular_endothelial_cell__pc,3961898257.5035076
y_squared_sum_DNase::brain_microvascular_endothelial_cell__pc,2755601.1599849192
xy_sum_DNase::brain_microvascular_endothelial_cell__pc,2707120.6503929994
n_DNase::brain_microvascular_endothelial_cell__pc,257088255.0
pearson_r_DNase::brain_pericyte__pc,-0.0007116436272878792
p_value_DNase::brain_pericyte__pc,3.7069832004742044e-30
fraction_within_DNase::brain_pericyte__pc,0.0023751184004686125
cosine_similarity_DNase::brain_pericyte__pc,0.012111430518876335
x_sum_DNase::brain_pericyte__pc,257023778.68751895
y_sum_DNase::brain_pericyte__pc,645428.6000502482
x_squared_sum_DNase::brain_pericyte__pc,3961898257.5035076
y_squared_sum_DNase::brain_pericyte__pc,641565.2000012028
xy_sum_DNase::brain_pericyte__pc,610615.0449948668
n_DNase::brain_pericyte__pc,257088255.0
pearson_r_DNase::breast_epithelium__tis,0.0002933577215043135
p_value_DNase::breast_epithelium__tis,2.5550183473836486e-06
fraction_within_DNase::breast_epithelium__tis,0.015800886866811765
cosine_similarity_DNase::breast_epithelium__tis,0.03246709680013084
x_sum_DNase::breast_epithelium__tis,257023778.68751895
y_sum_DNase::breast_epithelium__tis,4028023.100319676
x_squared_sum_DNase::breast_epithelium__tis,3961898257.5035076
y_squared_sum_DNase::breast_epithelium__tis,3951274.210001985
xy_sum_DNase::breast_epithelium__tis,4062222.4320410537
n_DNase::breast_epithelium__tis,257088255.0
pearson_r_DNase::bronchial_epithelial_cell__pc,0.0003493730059698353
p_value_DNase::bronchial_epithelial_cell__pc,2.1209195749634065e-08
fraction_within_DNase::bronchial_epithelial_cell__pc,0.017812354682994264
cosine_similarity_DNase::bronchial_epithelial_cell__pc,0.03422067778971414
x_sum_DNase::bronchial_epithelial_cell__pc,257023778.68751895
y_sum_DNase::bronchial_epithelial_cell__pc,4535675.800191827
x_squared_sum_DNase::bronchial_epithelial_cell__pc,3961898257.5035076
y_squared_sum_DNase::bronchial_epithelial_cell__pc,4519876.919982634
xy_sum_DNase::bronchial_epithelial_cell__pc,4579347.182892074
n_DNase::bronchial_epithelial_cell__pc,257088255.0
pearson_r_DNase::c803__cancer_cl,-0.00044017130149081647
p_value_DNase::c803__cancer_cl,1.6928772085058511e-12
fraction_within_DNase::c803__cancer_cl,0.006634174040975635
cosine_similarity_DNase::c803__cancer_cl,0.02059327586975126
x_sum_DNase::c803__cancer_cl,257023778.68751895
y_sum_DNase::c803__cancer_cl,1741138.3001164868
x_squared_sum_DNase::c803__cancer_cl,3961898257.5035076
y_squared_sum_DNase::c803__cancer_cl,1731346.5299872886
xy_sum_DNase::c803__cancer_cl,1705568.2275607244
n_DNase::c803__cancer_cl,257088255.0
pearson_r_DNase::caco_2__cancer_cl,-0.0005748581799650996
p_value_DNase::caco_2__cancer_cl,3.0478725303497687e-20
fraction_within_DNase::caco_2__cancer_cl,0.011456244820223067
cosine_similarity_DNase::caco_2__cancer_cl,0.027058410105265506
x_sum_DNase::caco_2__cancer_cl,257023778.68751895
y_sum_DNase::caco_2__cancer_cl,3006172.5001973733
x_squared_sum_DNase::caco_2__cancer_cl,3961898257.5035076
y_squared_sum_DNase::caco_2__cancer_cl,2990481.8899911037
xy_sum_DNase::caco_2__cancer_cl,2945265.9896839373
n_DNase::caco_2__cancer_cl,257088255.0
pearson_r_DNase::caki2__cancer_cl,-0.001116739205334812
p_value_DNase::caki2__cancer_cl,1.0631365422271093e-71
fraction_within_DNase::caki2__cancer_cl,0.010582326250085605
cosine_similarity_DNase::caki2__cancer_cl,0.025707072782289793
x_sum_DNase::caki2__cancer_cl,257023778.68751895
y_sum_DNase::caki2__cancer_cl,2834957.30010581
x_squared_sum_DNase::caki2__cancer_cl,3961898257.5035076
y_squared_sum_DNase::caki2__cancer_cl,2826950.4300045376
xy_sum_DNase::caki2__cancer_cl,2720591.7894752016
n_DNase::caki2__cancer_cl,257088255.0
pearson_r_DNase::calu3__cancer_cl,-0.000864179718307085
p_value_DNase::calu3__cancer_cl,1.1663214374673788e-43
fraction_within_DNase::calu3__cancer_cl,0.005730394327660634
cosine_similarity_DNase::calu3__cancer_cl,0.018916623063874954
x_sum_DNase::calu3__cancer_cl,257023778.68751895
y_sum_DNase::calu3__cancer_cl,1538489.70009014
x_squared_sum_DNase::calu3__cancer_cl,3961898257.5035076
y_squared_sum_DNase::calu3__cancer_cl,1530886.3499888792
xy_sum_DNase::calu3__cancer_cl,1473217.0781601705
n_DNase::calu3__cancer_cl,257088255.0
pearson_r_DNase::cardiac_fibroblast__pc,-0.00020186834327711795
p_value_DNase::cardiac_fibroblast__pc,0.0012089877446701913
fraction_within_DNase::cardiac_fibroblast__pc,0.02297351383209629
cosine_similarity_DNase::cardiac_fibroblast__pc,0.03858435391918232
x_sum_DNase::cardiac_fibroblast__pc,257023778.68751895
y_sum_DNase::cardiac_fibroblast__pc,5937242.900290102
x_squared_sum_DNase::cardiac_fibroblast__pc,3961898257.5035076
y_squared_sum_DNase::cardiac_fibroblast__pc,5914166.429991485
xy_sum_DNase::cardiac_fibroblast__pc,5906220.582311998
n_DNase::cardiac_fibroblast__pc,257088255.0
pearson_r_DNase::cardiac_muscle_cell__embryo_ivdc,-0.0005285500464675985
p_value_DNase::cardiac_muscle_cell__embryo_ivdc,2.3557059027027477e-17
fraction_within_DNase::cardiac_muscle_cell__embryo_ivdc,0.006890619388878462
cosine_similarity_DNase::cardiac_muscle_cell__embryo_ivdc,0.020950663841417243
x_sum_DNase::cardiac_muscle_cell__embryo_ivdc,257023778.68751895
y_sum_DNase::cardiac_muscle_cell__embryo_ivdc,1815017.1001277938
x_squared_sum_DNase::cardiac_muscle_cell__embryo_ivdc,3961898257.5035076
y_squared_sum_DNase::cardiac_muscle_cell__embryo_ivdc,1804604.769990998
xy_sum_DNase::cardiac_muscle_cell__embryo_ivdc,1771497.3145559302
n_DNase::cardiac_muscle_cell__embryo_ivdc,257088255.0
pearson_r_DNase::cardiac_muscle_cell__pc,-0.000519779914593404
p_value_DNase::cardiac_muscle_cell__pc,7.806549652532795e-17
fraction_within_DNase::cardiac_muscle_cell__pc,0.01547095231348526
cosine_similarity_DNase::cardiac_muscle_cell__pc,0.03149069066492431
x_sum_DNase::cardiac_muscle_cell__pc,257023778.68751895
y_sum_DNase::cardiac_muscle_cell__pc,4041396.5001826063
x_squared_sum_DNase::cardiac_muscle_cell__pc,3961898257.5035076
y_squared_sum_DNase::cardiac_muscle_cell__pc,4026529.429986446
xy_sum_DNase::cardiac_muscle_cell__pc,3977400.1334621385
n_DNase::cardiac_muscle_cell__pc,257088255.0
pearson_r_DNase::cardiac_septum__tis,0.0004521465736217753
p_value_DNase::cardiac_septum__tis,4.176781555759993e-13
fraction_within_DNase::cardiac_septum__tis,0.009766590633002583
cosine_similarity_DNase::cardiac_septum__tis,0.025454233376486682
x_sum_DNase::cardiac_septum__tis,257023778.68751895
y_sum_DNase::cardiac_septum__tis,2468573.1001577824
x_squared_sum_DNase::cardiac_septum__tis,3961898257.5035076
y_squared_sum_DNase::cardiac_septum__tis,2455992.749993819
xy_sum_DNase::cardiac_septum__tis,2510875.7431379794
n_DNase::cardiac_septum__tis,257088255.0
pearson_r_DNase::cd14_positive_monocyte__pc,-0.0027055011815419728
p_value_DNase::cd14_positive_monocyte__pc,0.0
fraction_within_DNase::cd14_positive_monocyte__pc,0.006666479146484156
cosine_similarity_DNase::cd14_positive_monocyte__pc,0.01957903182067958
x_sum_DNase::cd14_positive_monocyte__pc,257023778.68751895
y_sum_DNase::cd14_positive_monocyte__pc,1942510.4001058266
x_squared_sum_DNase::cd14_positive_monocyte__pc,3961898257.5035076
y_squared_sum_DNase::cd14_positive_monocyte__pc,1934068.1799947978
xy_sum_DNase::cd14_positive_monocyte__pc,1713873.490763501
n_DNase::cd14_positive_monocyte__pc,257088255.0
pearson_r_DNase::cd4_positive_alpha_beta_memory_t_cell__embryo_pc,-0.00291831981237542
p_value_DNase::cd4_positive_alpha_beta_memory_t_cell__embryo_pc,0.0
fraction_within_DNase::cd4_positive_alpha_beta_memory_t_cell__embryo_pc,0.004930516842530525
cosine_similarity_DNase::cd4_positive_alpha_beta_memory_t_cell__embryo_pc,0.01657016306726971
x_sum_DNase::cd4_positive_alpha_beta_memory_t_cell__embryo_pc,257023778.68751895
y_sum_DNase::cd4_positive_alpha_beta_memory_t_cell__embryo_pc,1483207.3000774756
x_squared_sum_DNase::cd4_positive_alpha_beta_memory_t_cell__embryo_pc,3961898257.5035076
y_squared_sum_DNase::cd4_positive_alpha_beta_memory_t_cell__embryo_pc,1477040.769997869
xy_sum_DNase::cd4_positive_alpha_beta_memory_t_cell__embryo_pc,1267577.9712942825
n_DNase::cd4_positive_alpha_beta_memory_t_cell__embryo_pc,257088255.0
pearson_r_DNase::cd4_positive_alpha_beta_memory_t_cell__pc,-0.00214965679138885
p_value_DNase::cd4_positive_alpha_beta_memory_t_cell__pc,2.4560841650654687e-260
fraction_within_DNase::cd4_positive_alpha_beta_memory_t_cell__pc,0.0037227220335708366
cosine_similarity_DNase::cd4_positive_alpha_beta_memory_t_cell__pc,0.014581672178686104
x_sum_DNase::cd4_positive_alpha_beta_memory_t_cell__pc,257023778.68751895
y_sum_DNase::cd4_positive_alpha_beta_memory_t_cell__pc,1093490.8000751063
x_squared_sum_DNase::cd4_positive_alpha_beta_memory_t_cell__pc,3961898257.5035076
y_squared_sum_DNase::cd4_positive_alpha_beta_memory_t_cell__pc,1087345.8799944175
xy_sum_DNase::cd4_positive_alpha_beta_memory_t_cell__pc,957068.1114607778
n_DNase::cd4_positive_alpha_beta_memory_t_cell__pc,257088255.0
pearson_r_DNase::cd4_positive_alpha_beta_t_cell__pc,-0.0026632580680474934
p_value_DNase::cd4_positive_alpha_beta_t_cell__pc,0.0
fraction_within_DNase::cd4_positive_alpha_beta_t_cell__pc,0.002758392248707443
cosine_similarity_DNase::cd4_positive_alpha_beta_t_cell__pc,0.01218092344071564
x_sum_DNase::cd4_positive_alpha_beta_t_cell__pc,257023778.68751895
y_sum_DNase::cd4_positive_alpha_beta_t_cell__pc,859051.4000441954
x_squared_sum_DNase::cd4_positive_alpha_beta_t_cell__pc,3961898257.5035076
y_squared_sum_DNase::cd4_positive_alpha_beta_t_cell__pc,855485.7399973869
xy_sum_DNase::cd4_positive_alpha_beta_t_cell__pc,709150.2498257224
n_DNase::cd4_positive_alpha_beta_t_cell__pc,257088255.0
pearson_r_DNase::cd4_positive_cd25_positive_alpha_beta_regulatory_t_cell__pc,-0.002336385963984571
p_value_DNase::cd4_positive_cd25_positive_alpha_beta_regulatory_t_cell__pc,3.8889868893665095e-307
fraction_within_DNase::cd4_positive_cd25_positive_alpha_beta_regulatory_t_cell__pc,0.007128857045285387
cosine_similarity_DNase::cd4_positive_cd25_positive_alpha_beta_regulatory_t_cell__pc,0.02045656519703045
x_sum_DNase::cd4_positive_cd25_positive_alpha_beta_regulatory_t_cell__pc,257023778.68751895
y_sum_DNase::cd4_positive_cd25_positive_alpha_beta_regulatory_t_cell__pc,2034869.3001134247
x_squared_sum_DNase::cd4_positive_cd25_positive_alpha_beta_regulatory_t_cell__pc,3961898257.5035076
y_squared_sum_DNase::cd4_positive_cd25_positive_alpha_beta_regulatory_t_cell__pc,2025981.7899976808
xy_sum_DNase::cd4_positive_cd25_positive_alpha_beta_regulatory_t_cell__pc,1832745.4179168763
n_DNase::cd4_positive_cd25_positive_alpha_beta_regulatory_t_cell__pc,257088255.0
pearson_r_DNase::cd8_positive_alpha_beta_memory_t_cell__embryo_pc,-0.002478319667727037
p_value_DNase::cd8_positive_alpha_beta_memory_t_cell__embryo_pc,0.0
fraction_within_DNase::cd8_positive_alpha_beta_memory_t_cell__embryo_pc,0.002555307343550721
cosine_similarity_DNase::cd8_positive_alpha_beta_memory_t_cell__embryo_pc,0.011757824175942322
x_sum_DNase::cd8_positive_alpha_beta_memory_t_cell__embryo_pc,257023778.68751895
y_sum_DNase::cd8_positive_alpha_beta_memory_t_cell__embryo_pc,790835.3000344709
x_squared_sum_DNase::cd8_positive_alpha_beta_memory_t_cell__embryo_pc,3961898257.5035076
y_squared_sum_DNase::cd8_positive_alpha_beta_memory_t_cell__embryo_pc,787940.6699970608
xy_sum_DNase::cd8_positive_alpha_beta_memory_t_cell__embryo_pc,656939.5059421404
n_DNase::cd8_positive_alpha_beta_memory_t_cell__embryo_pc,257088255.0
pearson_r_DNase::cd8_positive_alpha_beta_memory_t_cell__pc,-0.0017712455008095248
p_value_DNase::cd8_positive_alpha_beta_memory_t_cell__pc,2.0150735736897655e-177
fraction_within_DNase::cd8_positive_alpha_beta_memory_t_cell__pc,0.004927283530869867
cosine_similarity_DNase::cd8_positive_alpha_beta_memory_t_cell__pc,0.017090291031493912
x_sum_DNase::cd8_positive_alpha_beta_memory_t_cell__pc,257023778.68751895
y_sum_DNase::cd8_positive_alpha_beta_memory_t_cell__pc,1393707.3000881672
x_squared_sum_DNase::cd8_positive_alpha_beta_memory_t_cell__pc,3961898257.5035076
y_squared_sum_DNase::cd8_positive_alpha_beta_memory_t_cell__pc,1386683.4899965941
xy_sum_DNase::cd8_positive_alpha_beta_memory_t_cell__pc,1266746.7248415728
n_DNase::cd8_positive_alpha_beta_memory_t_cell__pc,257088255.0
pearson_r_DNase::cd8_positive_alpha_beta_t_cell__pc,-0.002584844503563126
p_value_DNase::cd8_positive_alpha_beta_t_cell__pc,0.0
fraction_within_DNase::cd8_positive_alpha_beta_t_cell__pc,0.0016068240048175302
cosine_similarity_DNase::cd8_positive_alpha_beta_t_cell__pc,0.009064934360428113
x_sum_DNase::cd8_positive_alpha_beta_t_cell__pc,257023778.68751895
y_sum_DNase::cd8_positive_alpha_beta_t_cell__pc,527019.6000350118
x_squared_sum_DNase::cd8_positive_alpha_beta_t_cell__pc,3961898257.5035076
y_squared_sum_DNase::cd8_positive_alpha_beta_t_cell__pc,524165.51999738975
xy_sum_DNase::cd8_positive_alpha_beta_t_cell__pc,413095.57949065045
n_DNase::cd8_positive_alpha_beta_t_cell__pc,257088255.0
pearson_r_DNase::central_memory_cd4_positive_alpha_beta_t_cell__pc,-0.0028431226391395807
p_value_DNase::central_memory_cd4_positive_alpha_beta_t_cell__pc,0.0
fraction_within_DNase::central_memory_cd4_positive_alpha_beta_t_cell__pc,0.003920610205675779
cosine_similarity_DNase::central_memory_cd4_positive_alpha_beta_t_cell__pc,0.014668945005690557
x_sum_DNase::central_memory_cd4_positive_alpha_beta_t_cell__pc,257023778.68751895
y_sum_DNase::central_memory_cd4_positive_alpha_beta_t_cell__pc,1196718.1000666022
x_squared_sum_DNase::central_memory_cd4_positive_alpha_beta_t_cell__pc,3961898257.5035076
y_squared_sum_DNase::central_memory_cd4_positive_alpha_beta_t_cell__pc,1191710.3900033534
xy_sum_DNase::central_memory_cd4_positive_alpha_beta_t_cell__pc,1007942.8363123772
n_DNase::central_memory_cd4_positive_alpha_beta_t_cell__pc,257088255.0
pearson_r_DNase::central_memory_cd8_positive_alpha_beta_t_cell__pc,-0.0024412579025185344
p_value_DNase::central_memory_cd8_positive_alpha_beta_t_cell__pc,0.0
fraction_within_DNase::central_memory_cd8_positive_alpha_beta_t_cell__pc,0.0020892724428409476
cosine_similarity_DNase::central_memory_cd8_positive_alpha_beta_t_cell__pc,0.010558827143838285
x_sum_DNase::central_memory_cd8_positive_alpha_beta_t_cell__pc,257023778.68751895
y_sum_DNase::central_memory_cd8_positive_alpha_beta_t_cell__pc,657229.7000492513
x_squared_sum_DNase::central_memory_cd8_positive_alpha_beta_t_cell__pc,3961898257.5035076
y_squared_sum_DNase::central_memory_cd8_positive_alpha_beta_t_cell__pc,653160.5499959382
xy_sum_DNase::central_memory_cd8_positive_alpha_beta_t_cell__pc,537127.4065495664
n_DNase::central_memory_cd8_positive_alpha_beta_t_cell__pc,257088255.0
pearson_r_DNase::cerebellar_cortex__tis,-0.0004000738581023175
p_value_DNase::cerebellar_cortex__tis,1.4103272364370855e-10
fraction_within_DNase::cerebellar_cortex__tis,0.010823312304016288
cosine_similarity_DNase::cerebellar_cortex__tis,0.02636529845104219
x_sum_DNase::cerebellar_cortex__tis,257023778.68751895
y_sum_DNase::cerebellar_cortex__tis,2823859.700156383
x_squared_sum_DNase::cerebellar_cortex__tis,3961898257.5035076
y_squared_sum_DNase::cerebellar_cortex__tis,2811357.989993359
xy_sum_DNase::cerebellar_cortex__tis,2782546.473559577
n_DNase::cerebellar_cortex__tis,257088255.0
pearson_r_DNase::cerebellum__tis,-0.0002699060177140685
p_value_DNase::cerebellum__tis,1.5069815388136304e-05
fraction_within_DNase::cerebellum__tis,0.0056964466143521525
cosine_similarity_DNase::cerebellum__tis,0.01914561716713798
x_sum_DNase::cerebellum__tis,257023778.68751895
y_sum_DNase::cerebellum__tis,1484768.8001006097
x_squared_sum_DNase::cerebellum__tis,3961898257.5035076
y_squared_sum_DNase::cerebellum__tis,1476829.8999972406
xy_sum_DNase::cerebellum__tis,1464489.5197844529
n_DNase::cerebellum__tis,257088255.0
pearson_r_DNase::chondrocyte__embryo_ivdc,0.0003956533363905201
p_value_DNase::chondrocyte__embryo_ivdc,2.2402812927210983e-10
fraction_within_DNase::chondrocyte__embryo_ivdc,0.010264549703956315
cosine_similarity_DNase::chondrocyte__embryo_ivdc,0.026057845057483736
x_sum_DNase::chondrocyte__embryo_ivdc,257023778.68751895
y_sum_DNase::chondrocyte__embryo_ivdc,2600998.000152096
x_squared_sum_DNase::chondrocyte__embryo_ivdc,3961898257.5035076
y_squared_sum_DNase::chondrocyte__embryo_ivdc,2588594.139988473
xy_sum_DNase::chondrocyte__embryo_ivdc,2638895.1717508957
n_DNase::chondrocyte__embryo_ivdc,257088255.0
pearson_r_DNase::chorion__embryo_tis,-0.0007017163641850482
p_value_DNase::chorion__embryo_tis,2.2819901067514653e-29
fraction_within_DNase::chorion__embryo_tis,0.002434572630549383
cosine_similarity_DNase::chorion__embryo_tis,0.012283739960105202
x_sum_DNase::chorion__embryo_tis,257023778.68751895
y_sum_DNase::chorion__embryo_tis,660596.9000691772
x_squared_sum_DNase::chorion__embryo_tis,3961898257.5035076
y_squared_sum_DNase::chorion__embryo_tis,655307.8900017475
xy_sum_DNase::chorion__embryo_tis,625900.0292587006
n_DNase::chorion__embryo_tis,257088255.0
pearson_r_DNase::choroid_plexus_epithelial_cell__pc,-0.00021150984561022547
p_value_DNase::choroid_plexus_epithelial_cell__pc,0.0006955105778098178
fraction_within_DNase::choroid_plexus_epithelial_cell__pc,0.01751816581829563
cosine_similarity_DNase::choroid_plexus_epithelial_cell__pc,0.03367549956599606
x_sum_DNase::choroid_plexus_epithelial_cell__pc,257023778.68751895
y_sum_DNase::choroid_plexus_epithelial_cell__pc,4531962.500218004
x_squared_sum_DNase::choroid_plexus_epithelial_cell__pc,3961898257.5035076
y_squared_sum_DNase::choroid_plexus_epithelial_cell__pc,4514506.949992231
xy_sum_DNase::choroid_plexus_epithelial_cell__pc,4503714.681026271
n_DNase::choroid_plexus_epithelial_cell__pc,257088255.0
pearson_r_DNase::cmk__cancer_cl,-0.0017045175369163773
p_value_DNase::cmk__cancer_cl,1.856619339294267e-164
fraction_within_DNase::cmk__cancer_cl,0.0022169091493978187
